Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7rbECVPkY5UODxoOUVKZnA,I Wonder,Graduation,Kanye West,2007-09-11,243440,85,True,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T13:06:12Z,rap,Roc-A-Fella,0.542,0.466,0,-8.668,1,0.0824,0.141,0.000444,0.125,0.127,191.386,4
spotify:track:0mEdbdeRFQwBhN4xfyIeUM,Can't Tell Me Nothing,Graduation,Kanye West,2007-09-11,271600,86,True,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T13:06:12Z,rap,Roc-A-Fella,0.587,0.62,5,-6.133,0,0.042,0.0122,0.0,0.82,0.106,79.928,4
spotify:track:5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,Graduation,Kanye West;Dwele,2007-09-11,237506,89,True,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T13:06:12Z,"rap,neo soul",Roc-A-Fella,0.639,0.628,6,-7.578,0,0.0398,0.0381,0.0,0.386,0.43,90.482,4
spotify:track:4iz9lGMjU1lXS51oPmUmTe,Homecoming,Graduation,Kanye West;Chris Martin,2007-09-11,203493,85,True,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T13:06:12Z,rap,Roc-A-Fella,0.67,0.747,1,-7.059,1,0.189,0.337,0.0,0.115,0.918,86.918,4
spotify:track:6cx5CvFhqN19efStehJqoW,Valentine,Everything I Know About Love,Laufey,2022-08-26,168906,78,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T23:48:49Z,,Laufey,0.472,0.204,3,-13.065,1,0.0452,0.917,0.0,0.107,0.224,82.51,4
spotify:track:0R5vO904RzxDJ30yZaspQD,Magnolia,Typical of Me EP,Laufey,2021-04-30,180301,70,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T23:48:49Z,,Laufey,0.3,0.258,1,-12.129,1,0.0363,0.861,0.0,0.166,0.309,167.407,3
spotify:track:39fD0qvjgk8RarJnoBiDTx,Lovesick,Bewitched,Laufey,2023-09-08,225360,70,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T23:48:49Z,,Laufey,0.583,0.372,4,-9.58,1,0.0281,0.664,9.51e-06,0.112,0.338,104.973,4
spotify:track:08PdFBcXzpkn1cWNgmKqhn,Promise,Bewitched,Laufey,2023-09-08,234266,83,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T23:48:49Z,,Laufey,0.263,0.112,5,-16.55,1,0.0344,0.935,8.5e-05,0.0565,0.0903,76.244,4
spotify:track:38TpUKiHQZyBKiD9LMMy6X,Beautiful Stranger,Everything I Know About Love,Laufey,2022-08-26,201266,66,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T23:48:49Z,,Laufey,0.609,0.231,1,-12.348,1,0.0375,0.898,5.63e-05,0.316,0.354,84.007,3
spotify:track:0pfpeTGQOWlGp6YUUbBD42,Bewitched,Bewitched,Laufey,2023-09-08,246693,69,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T23:48:49Z,,Laufey,0.283,0.195,1,-12.154,1,0.0331,0.947,8.28e-05,0.111,0.319,138.953,3
spotify:track:7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),death bed (coffee for your head),Powfu;beabadoobee,2020-02-08,173333,82,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T23:48:49Z,bedroom pop,Columbia,0.726,0.431,8,-8.765,0,0.135,0.731,0.0,0.696,0.348,144.026,4
spotify:track:3iBgrkexCzVuPy4O9vx7Mf,Glue Song,Glue Song,beabadoobee,2023-02-14,135066,81,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T23:48:49Z,bedroom pop,Dirty Hit,0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,3
spotify:track:429NtPmr12aypzFH3FkN9l,Coffee,Coffee,beabadoobee,2017-11-04,126824,73,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T23:48:49Z,bedroom pop,Dirty Hit,0.532,0.137,9,-18.208,1,0.0717,0.982,0.962,0.112,0.301,118.734,4
spotify:track:0OpC8hRrbsh24taKOsQBEX,Real Man,This Is How Tomorrow Moves,beabadoobee,2024-08-09,160600,79,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T23:48:49Z,bedroom pop,Dirty Hit,0.555,0.745,10,-5.94,0,0.0342,0.636,0.0,0.146,0.442,129.986,4
spotify:track:6BQPRUFGHsgtNYJxuwhktR,This Is How It Feels (with Laufey),Petals to Thorns,d4vd;Laufey,2023-05-26,284305,14,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T23:48:49Z,,Darkroom/Interscope Records,0.235,0.217,2,-11.72,1,0.0342,0.927,0.0,0.163,0.221,82.522,4
spotify:track:2fuYa3Lx06QQJAm0MjztKr,Let Down,OK Computer,Radiohead,1997-05-28,299560,89,False,31mb5e57eem4nrdh66w2jia2xdui,2026-05-01T00:09:16Z,"art rock,alternative rock",XL Recordings,0.351,0.676,9,-9.017,1,0.0313,0.000121,0.113,0.18,0.143,102.46,4
spotify:track:4rHZZAmHpZrA3iH5zx8frV,Mirrors,The 20/20 Experience (Deluxe Version),Justin Timberlake,2013-03-15,485598,86,False,31mb5e57eem4nrdh66w2jia2xdui,2026-05-01T00:37:15Z,,RCA Records Label,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,4
spotify:track:6TT7B4MigCJCc0tqKYEpZC,Moves,I Can't Let Go,Suki Waterhouse,2022-05-06,193031,67,False,31mb5e57eem4nrdh66w2jia2xdui,2026-05-04T11:58:14Z,,Sub Pop Records,0.574,0.44,0,-8.274,1,0.024,0.579,0.0,0.348,0.365,84.992,4
